nohup: ignoring input
[2026-03-16 23:28:13] 🚀🚀 2D 终极保守宇宙 (前 6 阶深挖·通宵挂机版) 启动 🚀🚀
[2026-03-16 23:28:13] 硬件自检：并发 50 核火力全开，内存屏障已激活。
/root/miniconda3/lib/python3.12/site-packages/scipy/optimize/_differentialevolution.py:488: UserWarning: differential_evolution: the 'workers' keyword has overridden updating='immediate' to updating='deferred'
  with DifferentialEvolutionSolver(func, bounds, args=args,
differential_evolution step 1: f(x)= 0.9852741038464021
differential_evolution step 2: f(x)= 0.5192573883502067
differential_evolution step 3: f(x)= 0.5192573883502067
differential_evolution step 4: f(x)= 0.5192573883502067
differential_evolution step 5: f(x)= 0.5192573883502067
differential_evolution step 6: f(x)= 0.5192573883502067
differential_evolution step 7: f(x)= 0.5192573883502067
differential_evolution step 8: f(x)= 0.5192573883502067
differential_evolution step 9: f(x)= 0.5192573883502067
differential_evolution step 10: f(x)= 0.5192573883502067
differential_evolution step 11: f(x)= 0.5192573883502067
differential_evolution step 12: f(x)= 0.5192573883502067
differential_evolution step 13: f(x)= 0.5192573883502067
differential_evolution step 14: f(x)= 0.5192573883502067
differential_evolution step 15: f(x)= 0.5192573883502067
[2026-03-16 23:43:14] [Worker] eps=0.046491 | delta_a=0.015397 | MAE(6)=30.85724 | N=119 | 耗时:899.9s
[2026-03-17 02:09:52] [Worker] eps=0.043161 | delta_a=0.008052 | MAE(6)=7.43811 | N=121 | 耗时:872.0s
[2026-03-17 02:26:57] [Worker] eps=0.045327 | delta_a=0.017952 | MAE(6)=17.21131 | N=119 | 耗时:938.7s
[2026-03-17 02:42:46] [Worker] eps=0.049717 | delta_a=0.007444 | MAE(6)=7.20763 | N=118 | 耗时:949.3s
[2026-03-17 03:00:03] [Worker] eps=0.047133 | delta_a=0.006478 | MAE(6)=28.27056 | N=117 | 耗时:970.0s
[2026-03-17 03:16:27] [Worker] eps=0.045671 | delta_a=0.003274 | MAE(6)=85.47208 | N=117 | 耗时:984.2s
[2026-03-17 03:31:48] [Worker] eps=0.045316 | delta_a=0.015258 | MAE(6)=83.47015 | N=119 | 耗时:909.5s
[2026-03-17 03:47:17] [Worker] eps=0.043408 | delta_a=0.018480 | MAE(6)=50.58499 | N=120 | 耗时:929.4s
[2026-03-17 04:05:10] [Worker] eps=0.049316 | delta_a=0.011818 | MAE(6)=2.92218 | N=119 | 耗时:953.4s
[2026-03-17 04:20:57] [Worker] eps=0.046210 | delta_a=0.001822 | MAE(6)=3.44805 | N=116 | 耗时:946.7s
[2026-03-17 04:37:19] [Worker] eps=0.048109 | delta_a=0.019070 | MAE(6)=3.94324 | N=119 | 耗时:907.4s
[2026-03-17 04:52:36] [Worker] eps=0.048009 | delta_a=0.007021 | MAE(6)=8.89430 | N=118 | 耗时:916.9s
[2026-03-17 05:10:38] [Worker] eps=0.046063 | delta_a=0.008229 | MAE(6)=13.05235 | N=117 | 耗时:961.9s
[2026-03-17 05:26:05] [Worker] eps=0.049453 | delta_a=0.005605 | MAE(6)=2.01412 | N=119 | 耗时:926.9s
[2026-03-17 05:41:53] [Worker] eps=0.045181 | delta_a=0.001913 | MAE(6)=20.40139 | N=119 | 耗时:894.4s
[2026-03-17 05:57:21] [Worker] eps=0.045517 | delta_a=0.004211 | MAE(6)=22.06888 | N=119 | 耗时:928.5s
[2026-03-17 06:15:11] [Worker] eps=0.049884 | delta_a=0.007164 | MAE(6)=16.11828 | N=118 | 耗时:922.0s
[2026-03-17 06:30:16] [Worker] eps=0.049628 | delta_a=0.010138 | MAE(6)=4.43215 | N=118 | 耗时:904.9s
[2026-03-17 06:47:29] [Worker] eps=0.049353 | delta_a=0.016831 | MAE(6)=4.66912 | N=119 | 耗时:922.6s
[2026-03-17 07:02:50] [Worker] eps=0.049894 | delta_a=0.001480 | MAE(6)=144.26523 | N=119 | 耗时:920.8s
[2026-03-17 07:18:56] [Worker] eps=0.043788 | delta_a=0.002731 | MAE(6)=18.02991 | N=119 | 耗时:879.0s
[2026-03-17 07:34:08] [Worker] eps=0.047269 | delta_a=0.004950 | MAE(6)=9.31356 | N=117 | 耗时:911.9s
[2026-03-17 07:51:19] [Worker] eps=0.046047 | delta_a=0.015804 | MAE(6)=33.66477 | N=119 | 耗时:888.3s
[2026-03-17 08:02:50] [Worker] eps=0.048542 | delta_a=0.001826 | MAE(6)=1.75237 | N=118 | 耗时:691.0s
[2026-03-16 23:43:43] [Worker] eps=0.046817 | delta_a=0.004728 | MAE(6)=43.11523 | N=118 | 耗时:929.2s
[2026-03-16 23:59:03] [Worker] eps=0.044141 | delta_a=0.001945 | MAE(6)=4.60617 | N=119 | 耗时:919.6s
[2026-03-17 00:16:47] [Worker] eps=0.047361 | delta_a=0.005317 | MAE(6)=1.96858 | N=118 | 耗时:904.6s
[2026-03-17 00:32:09] [Worker] eps=0.044818 | delta_a=0.009952 | MAE(6)=2.93511 | N=119 | 耗时:921.8s
[2026-03-17 00:49:46] [Worker] eps=0.049506 | delta_a=0.005436 | MAE(6)=7.21631 | N=118 | 耗时:905.9s
[2026-03-17 01:04:49] [Worker] eps=0.049149 | delta_a=0.010085 | MAE(6)=3.85553 | N=119 | 耗时:903.2s
[2026-03-17 01:21:16] [Worker] eps=0.045309 | delta_a=0.010392 | MAE(6)=20.06308 | N=119 | 耗时:876.3s
[2026-03-17 01:36:06] [Worker] eps=0.046040 | delta_a=0.006413 | MAE(6)=54.04944 | N=120 | 耗时:889.4s
[2026-03-17 01:53:46] [Worker] eps=0.043167 | delta_a=0.006173 | MAE(6)=5.12812 | N=119 | 耗时:900.7s
[2026-03-17 02:08:20] [Worker] eps=0.042932 | delta_a=0.016517 | MAE(6)=33.05577 | N=120 | 耗时:873.8s
[2026-03-17 02:26:58] [Worker] eps=0.047701 | delta_a=0.012271 | MAE(6)=68.78176 | N=118 | 耗时:940.4s
[2026-03-17 02:41:26] [Worker] eps=0.047347 | delta_a=0.002710 | MAE(6)=51.74530 | N=119 | 耗时:867.9s
[2026-03-17 02:53:51] [Worker] eps=0.042684 | delta_a=0.013175 | MAE(6)=32.02078 | N=116 | 耗时:597.9s
[2026-03-17 03:08:46] [Worker] eps=0.046826 | delta_a=0.003332 | MAE(6)=52.17560 | N=119 | 耗时:895.0s
[2026-03-17 03:33:04] [Worker] eps=0.046611 | delta_a=0.008672 | MAE(6)=179.06257 | N=115 | 耗时:986.3s
[2026-03-17 03:49:17] [Worker] eps=0.044871 | delta_a=0.001584 | MAE(6)=8.70598 | N=117 | 耗时:972.2s
[2026-03-17 04:03:59] [Worker] eps=0.046197 | delta_a=0.014958 | MAE(6)=76.12752 | N=120 | 耗时:882.4s
[2026-03-17 04:19:36] [Worker] eps=0.049216 | delta_a=0.013409 | MAE(6)=12.85693 | N=119 | 耗时:936.7s
[2026-03-17 04:36:38] [Worker] eps=0.044242 | delta_a=0.008908 | MAE(6)=5.00802 | N=120 | 耗时:866.1s
[2026-03-17 04:51:37] [Worker] eps=0.046726 | delta_a=0.015145 | MAE(6)=69.51587 | N=119 | 耗时:899.4s
[2026-03-17 05:09:14] [Worker] eps=0.045125 | delta_a=0.011183 | MAE(6)=18.64586 | N=119 | 耗时:878.0s
[2026-03-17 05:24:16] [Worker] eps=0.045156 | delta_a=0.001583 | MAE(6)=124.57078 | N=119 | 耗时:902.5s
[2026-03-17 05:41:53] [Worker] eps=0.047987 | delta_a=0.004951 | MAE(6)=5.72539 | N=119 | 耗时:894.5s
[2026-03-17 05:56:46] [Worker] eps=0.048427 | delta_a=0.014568 | MAE(6)=55.70199 | N=119 | 耗时:893.3s
[2026-03-17 06:14:58] [Worker] eps=0.046605 | delta_a=0.001176 | MAE(6)=12.03267 | N=119 | 耗时:909.7s
[2026-03-17 06:30:14] [Worker] eps=0.042998 | delta_a=0.006319 | MAE(6)=13.27948 | N=117 | 耗时:915.6s
[2026-03-17 06:47:16] [Worker] eps=0.047829 | delta_a=0.009190 | MAE(6)=6.59492 | N=118 | 耗时:908.8s
[2026-03-17 07:03:42] [Worker] eps=0.047169 | delta_a=0.017853 | MAE(6)=1.94427 | N=116 | 耗时:986.1s
[2026-03-17 07:18:56] [Worker] eps=0.047096 | delta_a=0.006008 | MAE(6)=20.16153 | N=119 | 耗时:879.3s
[2026-03-17 07:33:40] [Worker] eps=0.045912 | delta_a=0.001345 | MAE(6)=34.08387 | N=118 | 耗时:884.0s
[2026-03-17 07:50:53] [Worker] eps=0.044553 | delta_a=0.009571 | MAE(6)=185.57339 | N=120 | 耗时:861.5s
[2026-03-17 08:05:44] [Worker] eps=0.045634 | delta_a=0.018347 | MAE(6)=65.53776 | N=119 | 耗时:891.5s
[2026-03-16 23:43:01] [Worker] eps=0.044441 | delta_a=0.002513 | MAE(6)=15.30198 | N=120 | 耗时:886.8s
[2026-03-16 23:59:23] [Worker] eps=0.044076 | delta_a=0.003867 | MAE(6)=7.71449 | N=117 | 耗时:982.5s
[2026-03-17 00:16:39] [Worker] eps=0.046826 | delta_a=0.015427 | MAE(6)=65.44490 | N=119 | 耗时:897.0s
[2026-03-17 00:31:58] [Worker] eps=0.048738 | delta_a=0.008784 | MAE(6)=4.86114 | N=119 | 耗时:918.8s
[2026-03-17 00:50:35] [Worker] eps=0.046973 | delta_a=0.005317 | MAE(6)=34.06160 | N=119 | 耗时:955.6s
[2026-03-17 01:05:38] [Worker] eps=0.047434 | delta_a=0.009252 | MAE(6)=76.60059 | N=118 | 耗时:902.9s
[2026-03-17 01:17:06] [Worker] eps=0.047797 | delta_a=0.007999 | MAE(6)=52.64023 | N=119 | 耗时:625.8s
[2026-03-17 01:32:00] [Worker] eps=0.044511 | delta_a=0.008652 | MAE(6)=68.19921 | N=119 | 耗时:893.9s
[2026-03-17 01:53:26] [Worker] eps=0.045708 | delta_a=0.003065 | MAE(6)=4.85128 | N=119 | 耗时:881.1s
[2026-03-17 02:10:05] [Worker] eps=0.049241 | delta_a=0.002449 | MAE(6)=4.47483 | N=115 | 耗时:998.8s
[2026-03-17 02:26:33] [Worker] eps=0.047107 | delta_a=0.005927 | MAE(6)=91.22663 | N=118 | 耗时:915.1s
[2026-03-17 02:41:35] [Worker] eps=0.048021 | delta_a=0.001358 | MAE(6)=56.48530 | N=119 | 耗时:902.4s
[2026-03-17 03:00:31] [Worker] eps=0.047173 | delta_a=0.009736 | MAE(6)=3.54615 | N=115 | 耗时:998.4s
[2026-03-17 03:15:39] [Worker] eps=0.045541 | delta_a=0.007788 | MAE(6)=19.50165 | N=119 | 耗时:907.8s
[2026-03-17 03:31:38] [Worker] eps=0.046354 | delta_a=0.007702 | MAE(6)=36.62912 | N=119 | 耗时:899.4s
[2026-03-17 03:48:04] [Worker] eps=0.048071 | delta_a=0.019244 | MAE(6)=78.68295 | N=117 | 耗时:986.1s
[2026-03-17 04:04:29] [Worker] eps=0.044768 | delta_a=0.002579 | MAE(6)=4.30547 | N=118 | 耗时:912.1s
[2026-03-17 04:19:38] [Worker] eps=0.047372 | delta_a=0.003505 | MAE(6)=57.89179 | N=119 | 耗时:908.8s
[2026-03-17 04:37:56] [Worker] eps=0.049413 | delta_a=0.011718 | MAE(6)=8.58606 | N=118 | 耗时:944.3s
[2026-03-17 04:53:26] [Worker] eps=0.044725 | delta_a=0.014198 | MAE(6)=3.54333 | N=116 | 耗时:930.0s
[2026-03-17 05:09:36] [Worker] eps=0.048756 | delta_a=0.004882 | MAE(6)=77.43293 | N=119 | 耗时:900.2s
[2026-03-17 05:24:12] [Worker] eps=0.045361 | delta_a=0.010374 | MAE(6)=29.91172 | N=120 | 耗时:876.4s
[2026-03-17 05:41:54] [Worker] eps=0.048734 | delta_a=0.010629 | MAE(6)=6.10861 | N=119 | 耗时:895.5s
[2026-03-17 05:57:19] [Worker] eps=0.045698 | delta_a=0.011313 | MAE(6)=27.04239 | N=119 | 耗时:925.6s
[2026-03-17 06:09:30] [Worker] eps=0.046667 | delta_a=0.016162 | MAE(6)=83.18179 | N=119 | 耗时:581.3s
[2026-03-17 06:23:49] [Worker] eps=0.048138 | delta_a=0.013362 | MAE(6)=3.11814 | N=118 | 耗时:858.5s
[2026-03-17 06:47:24] [Worker] eps=0.046370 | delta_a=0.005243 | MAE(6)=26.31966 | N=118 | 耗时:917.5s
[2026-03-17 07:02:31] [Worker] eps=0.045058 | delta_a=0.008698 | MAE(6)=19.53262 | N=118 | 耗时:906.4s
[2026-03-17 07:19:56] [Worker] eps=0.048786 | delta_a=0.018415 | MAE(6)=1.67997 | N=119 | 耗时:939.0s
[2026-03-17 07:35:40] [Worker] eps=0.048546 | delta_a=0.017780 | MAE(6)=5.60666 | N=119 | 耗时:944.4s
[2026-03-17 07:50:30] [Worker] eps=0.044056 | delta_a=0.003842 | MAE(6)=21.42526 | N=119 | 耗时:839.0s
[2026-03-17 08:05:52] [Worker] eps=0.048521 | delta_a=0.006296 | MAE(6)=1.17794 | N=119 | 耗时:921.4s
[2026-03-16 23:43:06] [Worker] eps=0.042423 | delta_a=0.019354 | MAE(6)=16.22029 | N=120 | 耗时:892.2s
[2026-03-17 00:00:11] [Worker] eps=0.046970 | delta_a=0.018007 | MAE(6)=171.20498 | N=116 | 耗时:1025.1s
[2026-03-17 00:17:03] [Worker] eps=0.046550 | delta_a=0.006687 | MAE(6)=1.16540 | N=118 | 耗时:920.4s
[2026-03-17 00:32:51] [Worker] eps=0.048043 | delta_a=0.003679 | MAE(6)=43.20114 | N=119 | 耗时:948.4s
[2026-03-17 00:49:47] [Worker] eps=0.048473 | delta_a=0.016694 | MAE(6)=2.00089 | N=119 | 耗时:907.6s
[2026-03-17 01:04:13] [Worker] eps=0.043230 | delta_a=0.014029 | MAE(6)=25.56229 | N=120 | 耗时:865.3s
[2026-03-17 01:22:43] [Worker] eps=0.046624 | delta_a=0.012357 | MAE(6)=21.54193 | N=116 | 耗时:962.7s
[2026-03-17 01:37:22] [Worker] eps=0.047089 | delta_a=0.014918 | MAE(6)=3.24584 | N=119 | 耗时:879.2s
[2026-03-17 01:54:13] [Worker] eps=0.045538 | delta_a=0.010451 | MAE(6)=20.49954 | N=120 | 耗时:927.6s
[2026-03-17 02:09:30] [Worker] eps=0.048992 | delta_a=0.016862 | MAE(6)=5.69681 | N=119 | 耗时:916.9s
[2026-03-17 02:26:08] [Worker] eps=0.048191 | delta_a=0.001641 | MAE(6)=160.56473 | N=119 | 耗时:889.9s
[2026-03-17 02:42:39] [Worker] eps=0.047194 | delta_a=0.014927 | MAE(6)=55.80147 | N=115 | 耗时:990.8s
[2026-03-17 02:59:51] [Worker] eps=0.049832 | delta_a=0.002347 | MAE(6)=8.19272 | N=118 | 耗时:958.5s
[2026-03-17 03:15:25] [Worker] eps=0.043120 | delta_a=0.015281 | MAE(6)=9.07086 | N=118 | 耗时:933.9s
[2026-03-17 03:32:18] [Worker] eps=0.049678 | delta_a=0.002158 | MAE(6)=2.22378 | N=119 | 耗时:940.1s
[2026-03-17 03:48:50] [Worker] eps=0.045824 | delta_a=0.011770 | MAE(6)=97.30621 | N=116 | 耗时:992.1s
[2026-03-17 04:03:40] [Worker] eps=0.042691 | delta_a=0.004424 | MAE(6)=1.77022 | N=118 | 耗时:863.2s
[2026-03-17 04:20:00] [Worker] eps=0.045467 | delta_a=0.003838 | MAE(6)=109.11956 | N=116 | 耗时:980.0s
[2026-03-17 04:37:15] [Worker] eps=0.047514 | delta_a=0.007668 | MAE(6)=4.67816 | N=118 | 耗时:903.1s
[2026-03-17 04:52:19] [Worker] eps=0.047560 | delta_a=0.005640 | MAE(6)=7.52379 | N=117 | 耗时:904.0s
[2026-03-17 05:09:11] [Worker] eps=0.044085 | delta_a=0.007427 | MAE(6)=5.57340 | N=119 | 耗时:875.5s
[2026-03-17 05:24:12] [Worker] eps=0.045604 | delta_a=0.009774 | MAE(6)=16.17380 | N=119 | 耗时:901.3s
[2026-03-17 05:43:17] [Worker] eps=0.047080 | delta_a=0.006460 | MAE(6)=10.18086 | N=118 | 耗时:979.0s
[2026-03-17 05:58:33] [Worker] eps=0.049453 | delta_a=0.005583 | MAE(6)=4.45767 | N=119 | 耗时:915.8s
[2026-03-17 06:14:59] [Worker] eps=0.048210 | delta_a=0.007120 | MAE(6)=2.68562 | N=119 | 耗时:910.5s
[2026-03-17 06:29:41] [Worker] eps=0.044307 | delta_a=0.003953 | MAE(6)=163.59818 | N=119 | 耗时:881.4s
[2026-03-17 06:47:10] [Worker] eps=0.049413 | delta_a=0.005304 | MAE(6)=0.97772 | N=119 | 耗时:903.4s
[2026-03-17 07:03:12] [Worker] eps=0.046166 | delta_a=0.008950 | MAE(6)=19.00055 | N=115 | 耗时:962.1s
[2026-03-17 07:19:01] [Worker] eps=0.045171 | delta_a=0.015980 | MAE(6)=14.37193 | N=119 | 耗时:883.7s
